,RGS1,MID1IP1,SAP30,BTC,DUSP2,PRL,CCDC19,TMEM184B,CCDC66,BBC3,SYAP1,C1QA,ATG2A,IL10,KLHL21,HPGD,MIRLET7BHG,KCNK7,MADCAM1,CREM,KIAA0087,HMBOX1,NOV,MUC13,EPHB1,TIGD3,CCDC153,TGM3,LOC100507006,PPP1R12B,F11R,CD22,STYXL1,LRRC6,BTLA,DNAJB1,RPGRIP1,VNN3,KIAA1257,GK5,RELL1,ISY1-RAB43,DNAH12,PLEKHG3,KIR3DL1,ITPKB-IT1,JOSD1,SLC1A3,COL8A2,ADAMTS2,GRAMD1C,S1PR5,MME,SPARCL1,SCYL1,NUP133,FGF9,RGS9,KIR2DS4,LRRC2,LOC100131043,SAG,VPS18,ALDH1A1,VSIG4,MCM9,PRO0471,ZNF793,SYT1,BTG2,C1QB,IFRD1,COL6A6,ZNF230,IRS2,RAF1,HS3ST1,PLA2G7,CYMP,KALRN,CCDC7,PYGO1,KIR3DL3,RUNX2,MYBPH,TRIB1,NFASC,LOC100506403,SNORA21,CHI3L1,VMO1,TUFT1,NRG1,C1QC,DRD5,PIM2,XG,SEMA6B,STMN2,ERMN,GPR174,IKZF3,LRWD1,PIK3IP1,APOA5,GOT1,GLI3,PPP6R1,PRDM8,CPSF3L,UBN1,LOC100507616,CASS4,SYN2,CD86,NEK10,ZNF222,MINPP1,KIAA1841,PRKDC,CCDC147,SPAG9,IKBKB,FAM107A,CHSY1,P2RY1,FOXK2,LRRC31,GJB4,ALG2,UPK3A,KIR2DL5A,KIAA0319L,SPHKAP,MALAT1,CR2,RPS6KA5,KLF8,BTBD18,KIR2DL2,NSMAF,EXOC3L4,SPATA2L,ARFGAP3,AREG,BTNL3,FOSB,ACVRL1,MYOM2,OXR1,RFC3,CCDC151,HAL,EMR3,RTN1,HECW2,L2HGDH,ARAP3,TIGIT,KRTAP4-6,THRB,P2RY12,TTC18,INHBB
IRS2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2720595113916834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1996581775110375e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.937928103459897e-128,1.0,0.11237444780363963,0.0,1.0,1.0,1.0,1.0,1.0,0.017784143659534454,1.0,1.0,1.0,1.0,1.0,7.8851964075382e-310,1.0,1.0,1.0,1.0,1.0,0.9353962725968806,1.0,1.0,1.0,1.0,1.0,7.296691040730448e-07,1.0,1.0,1.0,1.0,1.0,1.0,6.18771336510957e-158,1.0,0.0016801086104867424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.002757811147563389,0.07649732549974539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0020452960495131946,1.821058971776149e-72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023242594909081805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40161818763865365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.870858461971097e-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014705683555340203,1.0,1.0,2.492407758566897e-11,1.0,1.0,4.598100308404329e-16,0.04167226357894437,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.06947587272513682,0.0,1.0,0.0031766355344798034,1.0,2.1643394055830733e-11,1.0,1.0,1.0,1.2953730837480931e-117,1.1838296716829374e-76,1.0,1.0,0.5389188327627323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.5986124580611595e-106,1.0,1.818779321363239e-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00231733352953917,1.0,1.0,1.0163103079850287e-96,1.0,0.01544890122724923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9201228720873303,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HS3ST1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004558023507841879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.721801863112197e-06,0.7869437668105268,1.0,1.3210861828325802e-11,1.0,1.0,1.0,1.0,1.0,0.03385940563243424,1.0,0.06750489771010236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9089418272611098,1.0,1.0,9.350725184372804e-05,1.0,0.5071515121197102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048070210466541405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.702432522392097e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9315762837525041,1.0,1.0,1.0,1.0,1.0,0.002199269240205412,0.7587372449351257,1.0,0.0472365948146121,2.70431936188132e-90,1.0,0.3700395570396363,0.5007280106620289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05881165840715549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLA2G7,0.09977609932243965,1.0,1.0,1.0,1.0,1.0,1.0,0.6051523813997808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1385978258194736e-42,1.0,1.0,0.8265568616200671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.349945979844677,1.0,0.02453443040440312,1.0,1.0,1.0,1.0,1.0,1.0,0.7767984476929791,1.0,1.0,1.0,1.1916036234455031e-07,1.0,1.0,1.0,1.0,6.514310004953366e-09,1.0,1.0,1.0,1.0,9.82459310318014e-53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.58758675964955e-169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00034213425954653754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0399037523791634e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.1955284707868842e-56,1.0,1.0,0.0918740344672394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8863971682732456,1.0,0.4033984653031013,1.0,6.277511755919072e-175,1.0,1.0,1.0,1.0,0.8795509208610243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3093951178773685e-52,1.0,1.0,1.0,1.0,1.0,2.5352413946500325e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06538282963435463,1.0,1.0,3.587647611018889e-05,1.0,2.995468034178078e-13,0.17654653177448743,3.487879799196488e-07,1.0,1.0,1.0,0.16198637540273786,1.0,1.0,1.0,1.0,1.0
CYMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9964955605099919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0181043465885257e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030201962405752583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38142155096310437,1.0,0.08022821421477283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7852356561451636e-05,1.0,1.0,1.0,1.0,1.0,1.0,2.1499189685797126e-08,1.0,0.6579805958494669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3129974468106724e-15,1.0,1.0,1.0,0.08027370510599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7879187217688135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.35986851786046e-06,1.0,1.0,1.0,1.0,1.0,0.1710613132421568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3830985137861568,1.0,1.0,1.0,1.0,0.007737433402537293,0.6333937425649308,1.0,1.0,1.0,1.0,0.10784773847878396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8421584611136479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7658209547523515,1.0,0.6046368780574436,1.0,1.0
KALRN,1.0,1.0,1.0,1.0,0.0006421352051319002,1.0,1.0,1.0,1.0,1.0,0.4305012803583068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2206081116308768e-274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3391729004678723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009308759330161518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00033569605689816155,1.0,0.00019298691369127967,1.0,1.0,1.0,1.5499643363962663e-139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3129974468106724e-15,1.0,0.13965014023641534,1.0,0.20654033965512242,1.0,1.0,1.0,1.0,1.0,0.8366832261192148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9160602649020422e-05,1.0,0.24153256909475762,1.0,1.0,0.00022510108351759102,1.0,6.907031570623674e-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.015075754870815e-05,1.0,1.0,1.0,1.0,0.0017227375274403546,1.0,1.0,0.2390010952914957,1.0,1.0,2.8070650463786334e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003056468621625681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42568727238076254,1.0,1.0
CCDC7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48144523638873893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3010695529626134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0001231846580091199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7575431708338327,0.4568831977263639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6651454903447471,1.0,0.45474165063432437,1.0,1.0,1.0,1.0,1.0,0.7405500080232028,1.0,1.0,1.0,1.0,1.0,0.13965014023641534,1.0,1.0,1.0,0.8801835721913851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04596498576506827,0.4537699501917284,1.0,1.0,1.0,1.0,0.8346398503827137,1.0,1.0,3.453934140640984e-84,0.9657175119666168,1.0,8.671324905067628e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9834363316875268,1.0,1.0,0.618033347291238,4.620514172249597e-61,1.7552849166322165e-134,0.8801786956347175,1.0,1.0,1.0,0.15190047503686932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4931471301865506e-202,1.0,1.0,1.0,1.0,1.0,1.0,0.15218220040545533,8.570934481363896e-36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18107204757472217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30478599281932384,1.0,0.9470379566723316,1.0,1.0
PYGO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9465075056043787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9363963902748293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4403920675129852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0477330973570996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11104230305187297,1.0,1.0,1.0,1.0,0.8872203234489363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2170335198601009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993792799762997,1.0
KIR3DL3,1.0,1.0,1.0,1.0,1.0,6.411880163781358e-07,1.0,1.0,0.6029547475415271,1.0,1.0,0.4509675872441722,1.0,1.0,1.0,1.0,1.0,0.004205189994950401,1.0,1.0,1.4562447156239972e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00032361099876667906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21005205810484817,1.0,1.0,1.0,1.0,1.0,1.0,0.9447815940958542,0.0004332985552812033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20654033965512242,1.0,1.0,1.0,1.0,1.0,0.2727889460889269,1.0,0.24160775725107164,0.9201647342684957,1.0,0.7648868616611505,1.0,1.0,1.0,0.5494628029900579,1.0,1.0,1.0,0.006704255301298951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1762794194561481,1.0,0.7092691471563837,1.0,1.0,2.8071119327392847e-06,1.0,1.0,1.0,1.0,1.0,0.888701858080296,9.51468214282735e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.7019316426084785,1.0,1.0,0.9001450860870733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34869412979825376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8456128997608134,1.0,1.0,1.0,1.0,0.8578551382230911,1.0,1.0,1.0,0.13321232893908003,1.0,1.0,0.18583205664516234,0.787068208784004
RUNX2,1.0,0.8842241877118427,1.0,1.0,1.0,0.704203007544308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.031159331789060215,1.0,1.0,1.0,0.4300320826687367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.775431144132955e-14,8.511454672145653e-69,1.0,1.0,0.002086670055963218,1.0,1.0,1.0,1.0,0.7006804118778196,1.0,1.0,1.0,0.9969383347891628,1.0,1.0,3.96232197033805e-72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7969157871744603,1.0,1.0,1.0,0.9036844100211837,1.0,1.0,1.0,1.0,1.0,0.08027370510599,1.0,0.8801835721913851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6747299562634503,1.0,1.0,4.8154243320694314e-08,1.0,1.0,1.0,0.17312955575417888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6729692127468572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07465931148879994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2081484183902672,1.0,1.0,2.5399605980941563e-126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31628936471983005,1.0,1.0,1.0,1.0,1.0,1.0,3.2422500685141305e-11,1.0,1.0,1.0,0.05768840806268308,5.757961593547119e-08,1.0
MYBPH,1.0,1.0,1.0,1.0,1.0,0.00025848687015587763,1.0,0.10806338208741174,1.0,1.0972851224274118e-14,1.0,1.0,1.0,0.5935785840475539,1.0,1.5230949547166402e-14,1.0,1.0,0.40236249656989664,1.0,1.0,1.0,6.098230620247821e-31,1.0,0.07011473588420915,1.0,1.0,1.0,1.0,2.843502174422619e-07,0.4201798215459116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.857585655874702e-71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17018941548281818,1.0,1.0,1.0,0.012745968624002877,1.0,1.0,1.325079201351352e-88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21513031490009937,1.0,1.0,1.0,0.0,1.0,3.6413506862293143e-06,1.0,0.6358369400923416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.560681587022058e-15,1.0,1.0,1.0,1.0,0.3326367857434329,1.0,0.08423573969558958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6404270325479149,1.0,1.0,1.0,1.0,1.0,0.3773983121364032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2232867603607256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8456949511761193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21255532631926244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRIB1,1.0,1.0,3.64572317489542e-05,1.0,1.0,1.0,1.0,1.0893719007185647e-81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002688471537534603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6054546740059687e-20,1.0,1.0,1.0,1.0,1.0,1.0,0.10707879554379061,1.0,0.2560792983911171,1.0,1.0,1.0,1.0,4.92281931374044e-208,3.652540660581845e-88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.762547858472158e-08,1.0,2.660437891807567e-16,1.0,1.0,0.0,1.0,1.0,1.0399037523791634e-07,1.0,1.0,1.0,1.0,0.2727889460889269,1.0,0.21513031490009937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.241924791233584e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.38927239862592e-07,1.0,1.0,1.0,1.0,0.3723497177611237,1.0,1.0,1.0,1.0,1.0,3.322010805929966e-05,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.051375725930050256,1.0,1.0,1.0,1.0,1.0,1.0,0.04191257763697967,1.4136412112217255e-128,1.0,1.0,0.03041142189655776,1.0,1.0,0.020708850980237347,1.0,1.0,1.0,1.0,1.0,0.00634343687145779,1.0,1.0,1.0,0.22275634974585212,1.0,1.0,1.0,1.0
NFASC,1.0,1.0,1.0,0.9554593544686989,1.0,1.0,1.0,1.0,0.954650363333396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6504980044233402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0721974581267733,1.0,1.0,1.0,1.0,6.65984683415593e-08,6.999087008621239e-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.609392094656124e-44,1.0,1.0,0.00012926032683056965,1.0,1.0,1.0,1.0,0.30211855127313125,1.0,1.0,1.0,1.918968376799166e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010358547173966814,1.0,0.7556071422440899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1433360515178762e-48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3398046769538384,1.0,0.6249003169019052,1.0,1.0,0.3963601164296895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015013138967318295,1.0,1.0,2.292960389808973e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.280828908915131e-05,1.0,0.8330410247240784,1.0,1.0,0.0,1.0,1.0,2.1211880450232826e-08,1.0,1.0,1.0,1.0,3.495672841553131e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14162029379478466,1.0,1.0,1.0,1.0,0.10547095380121072,0.15983454477976777,1.0,1.0,1.0,1.0,1.0,0.04026475245559915,1.0,1.0,1.0,1.0,0.6080887408536665,1.0,1.0
LOC100506403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9802165510983284,1.0,1.0,1.0,1.0,0.4380903329455226,1.0,1.0,1.0,1.0,1.0,1.0,0.0023491246006105936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6788636458538495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24160775725107164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005273105644094875,1.0,0.5220914448057634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6020148202548508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20988994364959368,1.0,1.0,1.0,1.0,1.0,0.0072281294497957334,0.6206421290058726,1.0,1.0,1.0,0.9400275811070812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7849165494721491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SNORA21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.260402810950103e-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03272167792487261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4053386675154314e-10,1.0,1.0,1.0,1.0,1.0,0.15244888068581522,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6080361711729156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009796051473314209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8366832261192148,1.0,1.0,0.9201647342684957,1.0,1.0,1.0,2.1433360515178762e-48,1.0,1.0,0.30156786722033146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.148936630560882,1.0,0.20667233462933354,1.2262244026865787e-11,1.0,1.0,1.0,1.0,7.994088808812477e-133,1.0,1.0,1.0,1.0,1.0,1.0,3.6650261831699153e-186,1.0,1.0,1.770791803559845e-195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2257766543363604e-281,1.0,1.0,1.0,0.6888346407613601,1.0,1.0,1.0,1.0,1.0,1.0,1.0275445117870257e-36,8.36380058926225e-17,0.10941881789764588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHI3L1,1.0,1.0,0.43145150349827655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4947654456503118e-138,1.0,1.0,9.624026968851171e-57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013387408641460025,1.0,1.0,1.0,1.0,1.0,0.4138144033102793,1.0,1.0,1.0,1.0,1.0,2.4050772189964393e-07,1.0,2.0203316967659797e-108,1.0,1.0,1.0,1.0,0.5885185497360212,1.0,1.0,1.0,4.1397205026394085e-263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5195926969252216,1.0,1.0,1.0,0.004449259781142503,1.0,1.0,1.0,1.0,0.002757811147563389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.30156786722033146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003360851244646595,8.881375779835258e-107,0.08892097975217204,1.0,1.0,1.0,0.37054845946213033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6081016210965138,1.0,1.0,1.0,1.0,1.0,1.0,0.4817392767398644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1280598224730097e-39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
